source;target;weight
001bfef0-e54e-414f-8fb7-5c7b4a04b559;0521adf7-f5ab-46ee-aa2c-afcabf74adbd;5
001bfef0-e54e-414f-8fb7-5c7b4a04b559;08122a88-e517-46c4-875c-f6edec887e6c;4
001bfef0-e54e-414f-8fb7-5c7b4a04b559;2ab0c2aa-0435-48b5-8db0-3523d9f12fa6;27
001bfef0-e54e-414f-8fb7-5c7b4a04b559;3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;6
001bfef0-e54e-414f-8fb7-5c7b4a04b559;477d257e-4041-4676-9d20-d48cea9c7a60;89
001bfef0-e54e-414f-8fb7-5c7b4a04b559;6337ae13-4ea3-4036-be86-dc2f751641b9;6
001bfef0-e54e-414f-8fb7-5c7b4a04b559;9c7c0cfb-59a2-4bd1-8c08-01e4804d4d02;4
001bfef0-e54e-414f-8fb7-5c7b4a04b559;a67846b7-34e6-41ab-90c7-eedf016b651a;9
001bfef0-e54e-414f-8fb7-5c7b4a04b559;b3a90634-0427-472e-bcef-9c41c71f2f17;6
001bfef0-e54e-414f-8fb7-5c7b4a04b559;b58045d2-7f42-4d35-8c80-038d5041c74b;14
001bfef0-e54e-414f-8fb7-5c7b4a04b559;b760bce1-68f7-418c-a937-1e7dd1c1fb26;1
001bfef0-e54e-414f-8fb7-5c7b4a04b559;bbe6fbc1-b89d-48e2-b5c0-fe398984d659;5
026a4715-f082-409e-ba8f-04a868c5fd19;04dc86be-7a49-4140-93c4-ac48b421ca8e;5
026a4715-f082-409e-ba8f-04a868c5fd19;0593228b-d8c1-4680-b075-fe51fe47c512;1
026a4715-f082-409e-ba8f-04a868c5fd19;0655f8a9-ba30-4143-aa01-3bd764afaa5e;2
026a4715-f082-409e-ba8f-04a868c5fd19;0bd02392-8b95-4b37-8fbb-8b8838882d41;1
026a4715-f082-409e-ba8f-04a868c5fd19;18d8de12-4242-41db-8952-34059edafb3e;5
026a4715-f082-409e-ba8f-04a868c5fd19;39bc77d2-8e4c-4e18-8df1-25bcb522ca93;2
026a4715-f082-409e-ba8f-04a868c5fd19;448363c8-97b9-4683-9dfd-c2f260c382e7;8
026a4715-f082-409e-ba8f-04a868c5fd19;49ab4cd5-aea9-4123-8a80-a1005c55f57d;1
026a4715-f082-409e-ba8f-04a868c5fd19;58e5dc9c-bb82-4db6-9112-aed7e46bb6c2;74
026a4715-f082-409e-ba8f-04a868c5fd19;60adef92-2d6a-42aa-96e9-c05eade01e45;9
026a4715-f082-409e-ba8f-04a868c5fd19;81f6268e-4f2e-432e-8b27-fe969b298d3f;10
026a4715-f082-409e-ba8f-04a868c5fd19;8714caad-0d47-4def-a99e-6b8c1f689b51;9
026a4715-f082-409e-ba8f-04a868c5fd19;88445faa-0a08-49f5-b8b2-c5d68e4ad441;6
026a4715-f082-409e-ba8f-04a868c5fd19;945e06db-0443-4532-8015-27086b733c82;5
026a4715-f082-409e-ba8f-04a868c5fd19;9fdea8fb-60a4-4618-b116-9d4331c00938;4
026a4715-f082-409e-ba8f-04a868c5fd19;a02a3bcf-a50a-46dc-b4a7-39b86003bead;19
026a4715-f082-409e-ba8f-04a868c5fd19;aa94d562-9a81-4bb6-b234-bf16bd5e712f;5
026a4715-f082-409e-ba8f-04a868c5fd19;b49d3e5b-d48e-4bf7-9e62-b71178cd6b7f;1
026a4715-f082-409e-ba8f-04a868c5fd19;b7077c28-3374-4e66-a98d-db601027ff2b;11
026a4715-f082-409e-ba8f-04a868c5fd19;b760bce1-68f7-418c-a937-1e7dd1c1fb26;12
026a4715-f082-409e-ba8f-04a868c5fd19;bda6e09e-5a2d-44d6-9d8d-f8e682741cdc;1
026a4715-f082-409e-ba8f-04a868c5fd19;be8aba40-1495-41de-9caa-5b8b7844cd89;14
026a4715-f082-409e-ba8f-04a868c5fd19;c924abcf-18f4-48e9-bf8c-b066d9d243d3;1
026a4715-f082-409e-ba8f-04a868c5fd19;ceaca07d-0e82-46ae-8e0c-9a2d82be4408;1
026a4715-f082-409e-ba8f-04a868c5fd19;e3a387d2-e42b-4f13-b47d-90d37fbafc2f;2
026a4715-f082-409e-ba8f-04a868c5fd19;f1d8cdaa-3026-47e2-8921-7a2c23fd67a9;7
02e4b303-bb73-4c6d-8628-769db05ff173;17598a5e-16f0-49c1-96d3-d2364cb778f1;2
02e4b303-bb73-4c6d-8628-769db05ff173;2ae709ae-4c80-4717-be98-100aef8c2f52;1
02e4b303-bb73-4c6d-8628-769db05ff173;6d445a33-54c7-463c-8b8e-de96836318d8;1
02e4b303-bb73-4c6d-8628-769db05ff173;b58045d2-7f42-4d35-8c80-038d5041c74b;2
02f7066a-af3f-42a1-9003-240ebf49536a;448363c8-97b9-4683-9dfd-c2f260c382e7;1
048ed94a-1691-4d79-afcf-53afd14db68b;04dc86be-7a49-4140-93c4-ac48b421ca8e;2
048ed94a-1691-4d79-afcf-53afd14db68b;2562b074-6d8d-41ea-837f-4e3aa9d9b9ca;1
048ed94a-1691-4d79-afcf-53afd14db68b;53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;1
048ed94a-1691-4d79-afcf-53afd14db68b;5c8b5a39-81c3-45f4-8c26-086d0d830ce3;1
048ed94a-1691-4d79-afcf-53afd14db68b;6337ae13-4ea3-4036-be86-dc2f751641b9;1
048ed94a-1691-4d79-afcf-53afd14db68b;85561502-22e0-4c54-9261-3693129fea77;1
048ed94a-1691-4d79-afcf-53afd14db68b;aa5fac9e-04df-4a5a-8316-a0cc892686dd;1
04dc86be-7a49-4140-93c4-ac48b421ca8e;026a4715-f082-409e-ba8f-04a868c5fd19;1
04dc86be-7a49-4140-93c4-ac48b421ca8e;048ed94a-1691-4d79-afcf-53afd14db68b;1
04dc86be-7a49-4140-93c4-ac48b421ca8e;18d8de12-4242-41db-8952-34059edafb3e;1
04dc86be-7a49-4140-93c4-ac48b421ca8e;26800682-2302-486d-b51c-70b67c259ac3;7
04dc86be-7a49-4140-93c4-ac48b421ca8e;39bc77d2-8e4c-4e18-8df1-25bcb522ca93;18
04dc86be-7a49-4140-93c4-ac48b421ca8e;4035152c-1535-46f2-8e51-e0e79d151aee;4
04dc86be-7a49-4140-93c4-ac48b421ca8e;58e5dc9c-bb82-4db6-9112-aed7e46bb6c2;6
04dc86be-7a49-4140-93c4-ac48b421ca8e;6337ae13-4ea3-4036-be86-dc2f751641b9;278
04dc86be-7a49-4140-93c4-ac48b421ca8e;81f6268e-4f2e-432e-8b27-fe969b298d3f;13
04dc86be-7a49-4140-93c4-ac48b421ca8e;831d39c7-6bc6-403e-a66f-d607daf69b42;15
04dc86be-7a49-4140-93c4-ac48b421ca8e;a02a3bcf-a50a-46dc-b4a7-39b86003bead;4
04dc86be-7a49-4140-93c4-ac48b421ca8e;b7077c28-3374-4e66-a98d-db601027ff2b;4
04dc86be-7a49-4140-93c4-ac48b421ca8e;b782a9fa-09a9-4c14-9f79-d6db36574a65;2
04dc86be-7a49-4140-93c4-ac48b421ca8e;be8aba40-1495-41de-9caa-5b8b7844cd89;7
04dc86be-7a49-4140-93c4-ac48b421ca8e;da1a57ec-9d68-4c94-9935-570e2cf46084;2
04dc86be-7a49-4140-93c4-ac48b421ca8e;e3a387d2-e42b-4f13-b47d-90d37fbafc2f;7
04dc86be-7a49-4140-93c4-ac48b421ca8e;f4e5351b-8420-43dc-8311-9f02e0c7faa8;1
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;08122a88-e517-46c4-875c-f6edec887e6c;13
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;0b2e20eb-813c-47d7-96ef-4281d9dbb470;1
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;18ef3f23-da3d-4f0d-8517-5b4c60ccda67;18
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;1ff48a3a-ca84-4c18-b443-e51533fc2f3e;3
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;33b5d611-b099-4a3d-9709-6688657e6992;8
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;3e8b7589-5cf6-4562-a76b-d23e75cbb84d;1
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;48f9d6bb-b6fc-4462-b43b-cb9a32da5c72;55
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;4e8c5a08-2299-4598-b03f-a34bbc6cca66;2
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;7440dbd5-02d0-4a1f-8200-b43db0066938;1
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;78aeedf5-2764-490d-bf1f-795766739c22;4
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;94c8757a-f169-493c-a0db-6ec2a195d064;1
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;9c7c0cfb-59a2-4bd1-8c08-01e4804d4d02;43
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;9fdea8fb-60a4-4618-b116-9d4331c00938;19
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;a67846b7-34e6-41ab-90c7-eedf016b651a;1
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;ac435912-34dd-4260-a48e-b43e02ac812b;25
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;b4955d3d-7086-47fe-8c6c-6e22cd113f4b;1
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;b58045d2-7f42-4d35-8c80-038d5041c74b;2
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;bbe6fbc1-b89d-48e2-b5c0-fe398984d659;9
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;be8aba40-1495-41de-9caa-5b8b7844cd89;5
0521adf7-f5ab-46ee-aa2c-afcabf74adbd;e50f1a1b-9e6d-4460-b3bd-2ea86f7871e4;1
0593228b-d8c1-4680-b075-fe51fe47c512;026a4715-f082-409e-ba8f-04a868c5fd19;1
0593228b-d8c1-4680-b075-fe51fe47c512;413b89ee-487a-4169-af97-1dd27d8bbb29;2
0593228b-d8c1-4680-b075-fe51fe47c512;442cee26-f4f5-458e-a08e-336a7b00e344;2
0593228b-d8c1-4680-b075-fe51fe47c512;58e5dc9c-bb82-4db6-9112-aed7e46bb6c2;3
0593228b-d8c1-4680-b075-fe51fe47c512;6bb50c48-46e8-42dc-af22-0b308ee5d0ad;1
0593228b-d8c1-4680-b075-fe51fe47c512;74983089-5fbf-484e-bf81-8289cf5ee2c6;2
0593228b-d8c1-4680-b075-fe51fe47c512;8714caad-0d47-4def-a99e-6b8c1f689b51;2
0593228b-d8c1-4680-b075-fe51fe47c512;a02a3bcf-a50a-46dc-b4a7-39b86003bead;1
0593228b-d8c1-4680-b075-fe51fe47c512;caaf5fb8-3a93-4d3f-944d-85ab11c245e2;2
05cadc11-430d-441b-bd3d-cfb8663db7fc;04dc86be-7a49-4140-93c4-ac48b421ca8e;54
05cadc11-430d-441b-bd3d-cfb8663db7fc;0655f8a9-ba30-4143-aa01-3bd764afaa5e;1
05cadc11-430d-441b-bd3d-cfb8663db7fc;26800682-2302-486d-b51c-70b67c259ac3;5
05cadc11-430d-441b-bd3d-cfb8663db7fc;39bc77d2-8e4c-4e18-8df1-25bcb522ca93;2
05cadc11-430d-441b-bd3d-cfb8663db7fc;6337ae13-4ea3-4036-be86-dc2f751641b9;54
05cadc11-430d-441b-bd3d-cfb8663db7fc;7440dbd5-02d0-4a1f-8200-b43db0066938;2
05cadc11-430d-441b-bd3d-cfb8663db7fc;831d39c7-6bc6-403e-a66f-d607daf69b42;2
05cadc11-430d-441b-bd3d-cfb8663db7fc;a55446a5-176a-40aa-b083-2a07e63671c2;4
05cadc11-430d-441b-bd3d-cfb8663db7fc;b7077c28-3374-4e66-a98d-db601027ff2b;2
05cadc11-430d-441b-bd3d-cfb8663db7fc;b760bce1-68f7-418c-a937-1e7dd1c1fb26;1
05cadc11-430d-441b-bd3d-cfb8663db7fc;c924abcf-18f4-48e9-bf8c-b066d9d243d3;1
0655f8a9-ba30-4143-aa01-3bd764afaa5e;26800682-2302-486d-b51c-70b67c259ac3;1
0655f8a9-ba30-4143-aa01-3bd764afaa5e;60adef92-2d6a-42aa-96e9-c05eade01e45;1
0655f8a9-ba30-4143-aa01-3bd764afaa5e;a02a3bcf-a50a-46dc-b4a7-39b86003bead;1
0655f8a9-ba30-4143-aa01-3bd764afaa5e;b7077c28-3374-4e66-a98d-db601027ff2b;1
0655f8a9-ba30-4143-aa01-3bd764afaa5e;bda6e09e-5a2d-44d6-9d8d-f8e682741cdc;3
0663fb31-9277-44e5-a4ab-de71983a6ca3;0ba16935-74ea-4d6d-80fc-311b543664ef;15
0663fb31-9277-44e5-a4ab-de71983a6ca3;9fdea8fb-60a4-4618-b116-9d4331c00938;14
0756f610-97df-4225-8a6f-0a56cb5382ee;0bd02392-8b95-4b37-8fbb-8b8838882d41;1
0756f610-97df-4225-8a6f-0a56cb5382ee;2027ef32-2e07-4f7d-b139-26886ff6b8ae;2
0756f610-97df-4225-8a6f-0a56cb5382ee;53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;7
0756f610-97df-4225-8a6f-0a56cb5382ee;7d735227-1a4f-4b2a-8ff7-07fefafe7bcf;2
08122a88-e517-46c4-875c-f6edec887e6c;0521adf7-f5ab-46ee-aa2c-afcabf74adbd;9
08122a88-e517-46c4-875c-f6edec887e6c;0b2e20eb-813c-47d7-96ef-4281d9dbb470;3
08122a88-e517-46c4-875c-f6edec887e6c;0ba16935-74ea-4d6d-80fc-311b543664ef;1
08122a88-e517-46c4-875c-f6edec887e6c;171fbdfa-be3f-41f7-846b-68a05fafdb57;30
08122a88-e517-46c4-875c-f6edec887e6c;18ef3f23-da3d-4f0d-8517-5b4c60ccda67;7
08122a88-e517-46c4-875c-f6edec887e6c;33b5d611-b099-4a3d-9709-6688657e6992;1
08122a88-e517-46c4-875c-f6edec887e6c;34df4b15-88fc-433b-885d-df1066d7fa8b;4
08122a88-e517-46c4-875c-f6edec887e6c;3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;4
08122a88-e517-46c4-875c-f6edec887e6c;54236611-057f-4db3-bb18-24cb69b8f718;4
08122a88-e517-46c4-875c-f6edec887e6c;62958d65-312d-45ba-a66c-8cefb0a16822;6
08122a88-e517-46c4-875c-f6edec887e6c;7598b5e8-1547-421e-bb07-230d238e30ab;4
08122a88-e517-46c4-875c-f6edec887e6c;78aeedf5-2764-490d-bf1f-795766739c22;1
08122a88-e517-46c4-875c-f6edec887e6c;94c8757a-f169-493c-a0db-6ec2a195d064;3
08122a88-e517-46c4-875c-f6edec887e6c;9c7c0cfb-59a2-4bd1-8c08-01e4804d4d02;35
08122a88-e517-46c4-875c-f6edec887e6c;a31335c6-ac5d-406c-96ed-af74efc6d193;1
08122a88-e517-46c4-875c-f6edec887e6c;a65d9eae-68b7-4bbd-adcd-4048bed3b442;1
08122a88-e517-46c4-875c-f6edec887e6c;a67846b7-34e6-41ab-90c7-eedf016b651a;2
08122a88-e517-46c4-875c-f6edec887e6c;ac435912-34dd-4260-a48e-b43e02ac812b;151
08122a88-e517-46c4-875c-f6edec887e6c;b58045d2-7f42-4d35-8c80-038d5041c74b;50
08122a88-e517-46c4-875c-f6edec887e6c;bbe6fbc1-b89d-48e2-b5c0-fe398984d659;15
08122a88-e517-46c4-875c-f6edec887e6c;c2af2e3b-1df9-45c5-8614-575adf1cafb7;1
08122a88-e517-46c4-875c-f6edec887e6c;c3340412-eb43-49d9-ad60-d35537ab4104;16
08122a88-e517-46c4-875c-f6edec887e6c;d34e0bd8-280b-4bb9-9115-68ff570954d0;5
08122a88-e517-46c4-875c-f6edec887e6c;e3a387d2-e42b-4f13-b47d-90d37fbafc2f;23
08122a88-e517-46c4-875c-f6edec887e6c;e484dc17-6cd9-476f-85ea-ae8bd2503e40;1
08122a88-e517-46c4-875c-f6edec887e6c;e557d281-04a3-4b51-9cd8-e0d99ab8ce95;1
08122a88-e517-46c4-875c-f6edec887e6c;fc26a4e5-be7b-4e0a-b46d-0d31166016c7;88
09668fc0-4283-4062-b2ce-e838a35113eb;9ceadca2-d3cb-4694-9fdd-0d517f86e0c0;1
09c53278-9522-4df2-8636-c662859b16e3;1ceccbb3-8b7a-422f-853a-4751fb4de694;16
09c53278-9522-4df2-8636-c662859b16e3;c2af2e3b-1df9-45c5-8614-575adf1cafb7;4
09c79d2f-f8ea-4296-8409-bb1bf2c48dc2;04dc86be-7a49-4140-93c4-ac48b421ca8e;23
09c79d2f-f8ea-4296-8409-bb1bf2c48dc2;05cadc11-430d-441b-bd3d-cfb8663db7fc;21
09c79d2f-f8ea-4296-8409-bb1bf2c48dc2;26800682-2302-486d-b51c-70b67c259ac3;1
09c79d2f-f8ea-4296-8409-bb1bf2c48dc2;39bc77d2-8e4c-4e18-8df1-25bcb522ca93;1
09c79d2f-f8ea-4296-8409-bb1bf2c48dc2;3f4663dd-fe12-427a-8527-e22f6fbcd28c;24
09c79d2f-f8ea-4296-8409-bb1bf2c48dc2;6337ae13-4ea3-4036-be86-dc2f751641b9;21
09c79d2f-f8ea-4296-8409-bb1bf2c48dc2;831d39c7-6bc6-403e-a66f-d607daf69b42;13
09c79d2f-f8ea-4296-8409-bb1bf2c48dc2;a55446a5-176a-40aa-b083-2a07e63671c2;4
09c79d2f-f8ea-4296-8409-bb1bf2c48dc2;b782a9fa-09a9-4c14-9f79-d6db36574a65;1
09c79d2f-f8ea-4296-8409-bb1bf2c48dc2;c924abcf-18f4-48e9-bf8c-b066d9d243d3;1
0b2e20eb-813c-47d7-96ef-4281d9dbb470;0521adf7-f5ab-46ee-aa2c-afcabf74adbd;1
0b2e20eb-813c-47d7-96ef-4281d9dbb470;08122a88-e517-46c4-875c-f6edec887e6c;2
0b2e20eb-813c-47d7-96ef-4281d9dbb470;18ef3f23-da3d-4f0d-8517-5b4c60ccda67;2
0b2e20eb-813c-47d7-96ef-4281d9dbb470;53fef2d7-3fa0-4652-b3a4-92554f4cdf6b;1
0b2e20eb-813c-47d7-96ef-4281d9dbb470;6d445a33-54c7-463c-8b8e-de96836318d8;2
0b2e20eb-813c-47d7-96ef-4281d9dbb470;94c8757a-f169-493c-a0db-6ec2a195d064;7
0b2e20eb-813c-47d7-96ef-4281d9dbb470;ac435912-34dd-4260-a48e-b43e02ac812b;7
0b2e20eb-813c-47d7-96ef-4281d9dbb470;b58045d2-7f42-4d35-8c80-038d5041c74b;2
0b2e20eb-813c-47d7-96ef-4281d9dbb470;e3a387d2-e42b-4f13-b47d-90d37fbafc2f;1
0ba16935-74ea-4d6d-80fc-311b543664ef;0663fb31-9277-44e5-a4ab-de71983a6ca3;1
0ba16935-74ea-4d6d-80fc-311b543664ef;08122a88-e517-46c4-875c-f6edec887e6c;5
0ba16935-74ea-4d6d-80fc-311b543664ef;0dc1c266-6351-489f-b5b9-709d77949c99;1
0ba16935-74ea-4d6d-80fc-311b543664ef;171fbdfa-be3f-41f7-846b-68a05fafdb57;1
0ba16935-74ea-4d6d-80fc-311b543664ef;18ef3f23-da3d-4f0d-8517-5b4c60ccda67;82
0ba16935-74ea-4d6d-80fc-311b543664ef;2ab0c2aa-0435-48b5-8db0-3523d9f12fa6;1
0ba16935-74ea-4d6d-80fc-311b543664ef;41ff1b90-eea5-45f9-a3b1-1f443e04d8a9;3
0ba16935-74ea-4d6d-80fc-311b543664ef;442cee26-f4f5-458e-a08e-336a7b00e344;3
0ba16935-74ea-4d6d-80fc-311b543664ef;5027851b-e6d6-4c68-b5f0-12ae8b46fda3;3
0ba16935-74ea-4d6d-80fc-311b543664ef;54236611-057f-4db3-bb18-24cb69b8f718;3
0ba16935-74ea-4d6d-80fc-311b543664ef;5d600946-7690-48fa-86c3-d6ba87590f10;2
0ba16935-74ea-4d6d-80fc-311b543664ef;603a7c2a-68cc-4e15-9c03-b6479ee7a16b;1
0ba16935-74ea-4d6d-80fc-311b543664ef;62958d65-312d-45ba-a66c-8cefb0a16822;4
0ba16935-74ea-4d6d-80fc-311b543664ef;700677b4-634d-499c-a108-e5885278f917;1
0ba16935-74ea-4d6d-80fc-311b543664ef;704e1fcf-39ea-4730-a1ad-78973ac298ae;1
0ba16935-74ea-4d6d-80fc-311b543664ef;7440dbd5-02d0-4a1f-8200-b43db0066938;1
0ba16935-74ea-4d6d-80fc-311b543664ef;94c8757a-f169-493c-a0db-6ec2a195d064;1
0ba16935-74ea-4d6d-80fc-311b543664ef;9fdea8fb-60a4-4618-b116-9d4331c00938;39
0ba16935-74ea-4d6d-80fc-311b543664ef;a65d9eae-68b7-4bbd-adcd-4048bed3b442;2
0ba16935-74ea-4d6d-80fc-311b543664ef;ac435912-34dd-4260-a48e-b43e02ac812b;16
0ba16935-74ea-4d6d-80fc-311b543664ef;b3a90634-0427-472e-bcef-9c41c71f2f17;2
0ba16935-74ea-4d6d-80fc-311b543664ef;b58045d2-7f42-4d35-8c80-038d5041c74b;1
0ba16935-74ea-4d6d-80fc-311b543664ef;c2af2e3b-1df9-45c5-8614-575adf1cafb7;2
0ba16935-74ea-4d6d-80fc-311b543664ef;c779f920-3c7e-429b-8115-894bd92381b8;1
0ba16935-74ea-4d6d-80fc-311b543664ef;caaf5fb8-3a93-4d3f-944d-85ab11c245e2;10
0ba16935-74ea-4d6d-80fc-311b543664ef;d34e0bd8-280b-4bb9-9115-68ff570954d0;1
0ba16935-74ea-4d6d-80fc-311b543664ef;dc8aba3c-10d4-4793-8c6d-5da3f55d9937;1
0ba16935-74ea-4d6d-80fc-311b543664ef;e3a387d2-e42b-4f13-b47d-90d37fbafc2f;1
0ba16935-74ea-4d6d-80fc-311b543664ef;e50f1a1b-9e6d-4460-b3bd-2ea86f7871e4;12
0ba16935-74ea-4d6d-80fc-311b543664ef;f8f5ab3d-352c-4055-a9f1-a408a9a6d6fa;2
0ba16935-74ea-4d6d-80fc-311b543664ef;fc26a4e5-be7b-4e0a-b46d-0d31166016c7;19
0ba16935-74ea-4d6d-80fc-311b543664ef;fe0098a2-061c-475d-8665-277849c50b75;1
0bd02392-8b95-4b37-8fbb-8b8838882d41;1754c3c4-c96b-4702-9b8e-9f2779b79b3a;2
0bd02392-8b95-4b37-8fbb-8b8838882d41;1a894142-6c69-4bf6-9ee1-8be3b2cfca40;84
0bd02392-8b95-4b37-8fbb-8b8838882d41;2027ef32-2e07-4f7d-b139-26886ff6b8ae;2
0bd02392-8b95-4b37-8fbb-8b8838882d41;267c960f-252c-427f-b7eb-f44a2be09397;1
0bd02392-8b95-4b37-8fbb-8b8838882d41;276e5aef-e5cb-4705-ade9-7c2c0a50756c;1
0bd02392-8b95-4b37-8fbb-8b8838882d41;30518cbf-fb1e-4536-9a02-7677a6355294;4
0bd02392-8b95-4b37-8fbb-8b8838882d41;31065124-314c-40a1-920c-94567737a123;3
0bd02392-8b95-4b37-8fbb-8b8838882d41;49ab4cd5-aea9-4123-8a80-a1005c55f57d;5
0bd02392-8b95-4b37-8fbb-8b8838882d41;698ced5e-9946-4f6a-aee3-2fb5cdcf3dfd;2
0bd02392-8b95-4b37-8fbb-8b8838882d41;7440dbd5-02d0-4a1f-8200-b43db0066938;84
0bd02392-8b95-4b37-8fbb-8b8838882d41;7c0cd9b6-10e1-40a4-b4d8-6460eb268a11;4
0bd02392-8b95-4b37-8fbb-8b8838882d41;9564323a-4138-438c-b603-6c5f2a467c77;148
0bd02392-8b95-4b37-8fbb-8b8838882d41;b03aab3d-f93b-44e1-b481-d465c54977d0;2
0bd02392-8b95-4b37-8fbb-8b8838882d41;b4b27a0c-f85e-4c3c-b6a3-e96b23947471;5
0bd02392-8b95-4b37-8fbb-8b8838882d41;b6e04bec-d3c0-4d5f-9bea-6c10c8b124c2;7
0bd02392-8b95-4b37-8fbb-8b8838882d41;cb02861d-d78d-4bc9-8095-5108b62058f2;1
0bd02392-8b95-4b37-8fbb-8b8838882d41;ea9d9087-a397-42b9-a8e1-6fbb04f705a2;1
0bd02392-8b95-4b37-8fbb-8b8838882d41;eb6e4a53-ba1a-4532-8284-60e979f6a382;6
0bd02392-8b95-4b37-8fbb-8b8838882d41;f4ce8b6f-cb26-45ed-b248-84d45901670c;2
0bd02392-8b95-4b37-8fbb-8b8838882d41;fe0098a2-061c-475d-8665-277849c50b75;4
0d05b44e-908d-4fd0-85a3-f29934e10e64;1fca9505-1f60-4206-a924-b8ea031c74b3;1
0d05b44e-908d-4fd0-85a3-f29934e10e64;2ae709ae-4c80-4717-be98-100aef8c2f52;13
0d05b44e-908d-4fd0-85a3-f29934e10e64;49ab4cd5-aea9-4123-8a80-a1005c55f57d;4
0d05b44e-908d-4fd0-85a3-f29934e10e64;86ced339-1325-4db9-a332-5c3398b03260;14
0d05b44e-908d-4fd0-85a3-f29934e10e64;eb6e4a53-ba1a-4532-8284-60e979f6a382;3
0dc1c266-6351-489f-b5b9-709d77949c99;08122a88-e517-46c4-875c-f6edec887e6c;1
0dc1c266-6351-489f-b5b9-709d77949c99;0ba16935-74ea-4d6d-80fc-311b543664ef;1
0dc1c266-6351-489f-b5b9-709d77949c99;171fbdfa-be3f-41f7-846b-68a05fafdb57;1
0dc1c266-6351-489f-b5b9-709d77949c99;18ef3f23-da3d-4f0d-8517-5b4c60ccda67;1
0dc1c266-6351-489f-b5b9-709d77949c99;423d6a01-ef33-4313-b5c5-4811ad182eb3;2
0dc1c266-6351-489f-b5b9-709d77949c99;467f82d5-b121-4c20-b665-f8b33060b244;1
0dc1c266-6351-489f-b5b9-709d77949c99;4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;1
0dc1c266-6351-489f-b5b9-709d77949c99;58b1edb7-c85a-479c-88c4-cf25edf6a2a4;1
0dc1c266-6351-489f-b5b9-709d77949c99;62958d65-312d-45ba-a66c-8cefb0a16822;1
0dc1c266-6351-489f-b5b9-709d77949c99;66369aa4-d34c-4d7a-960a-9dc319e8f82c;1
0dc1c266-6351-489f-b5b9-709d77949c99;6dfef273-c039-48dc-bdba-2dae30b4fdc1;1
0dc1c266-6351-489f-b5b9-709d77949c99;ac435912-34dd-4260-a48e-b43e02ac812b;1
0dc1c266-6351-489f-b5b9-709d77949c99;c2af2e3b-1df9-45c5-8614-575adf1cafb7;1
0dc1c266-6351-489f-b5b9-709d77949c99;dc8aba3c-10d4-4793-8c6d-5da3f55d9937;5
0dc1c266-6351-489f-b5b9-709d77949c99;e484dc17-6cd9-476f-85ea-ae8bd2503e40;1
0dc1c266-6351-489f-b5b9-709d77949c99;ea9d9087-a397-42b9-a8e1-6fbb04f705a2;1
0dc1c266-6351-489f-b5b9-709d77949c99;fc26a4e5-be7b-4e0a-b46d-0d31166016c7;120
0ed92a04-cf0b-403e-a63c-fd8c3e7703cf;08122a88-e517-46c4-875c-f6edec887e6c;1
0ed92a04-cf0b-403e-a63c-fd8c3e7703cf;33b5d611-b099-4a3d-9709-6688657e6992;3
0ed92a04-cf0b-403e-a63c-fd8c3e7703cf;3b4eae15-6118-4ba2-bf39-d7b9d373fbdc;5
0ed92a04-cf0b-403e-a63c-fd8c3e7703cf;9c7c0cfb-59a2-4bd1-8c08-01e4804d4d02;2
0ed92a04-cf0b-403e-a63c-fd8c3e7703cf;b3a90634-0427-472e-bcef-9c41c71f2f17;2
0ed92a04-cf0b-403e-a63c-fd8c3e7703cf;b58045d2-7f42-4d35-8c80-038d5041c74b;8
120ef765-92d8-40af-b8c4-914c341125c9;39bc77d2-8e4c-4e18-8df1-25bcb522ca93;1
120ef765-92d8-40af-b8c4-914c341125c9;4fe3f0ab-e22b-41e4-b0fd-f133e27659f4;1
120ef765-92d8-40af-b8c4-914c341125c9;b4d3517a-9e7f-4af6-83f1-18c72c5b21cb;14
120ef765-92d8-40af-b8c4-914c341125c9;b760bce1-68f7-418c-a937-1e7dd1c1fb26;1
14d1fe41-8b1a-40ab-ba9d-608a3f98fdaa;1a894142-6c69-4bf6-9ee1-8be3b2cfca40;7
